name,phone,address,city,state,zip_code,email,website,category,license_number,license_type,license_expiry,types_of_work,bbb_rating,google_rating,review_count,bbb_profile_url,source,is_new_to_db
Carpentry by the Hour,(907) 565-9809,Anchorage,Anchorage,AK,,,,"Home Improvement, General Contractor, Painting Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/home-improvement/carpentry-by-the-hour-1296-1000087632,BBB,no
Cassidy's Plumbing &Heating,(907) 522-8126,6651 Wes Way,Anchorage,AK,99518,,,"Plumber, Heating Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/cassidys-plumbing-heating-1296-10507,BBB,no
Central Plumbing & Heating,907-562-2511,"212 E International Airport Road Anchorage, AK  99518",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
Central Plumbing &HeatingInc,(907) 562-2511,212 E Intl Airport Rd,Anchorage,AK,99518,,,"Plumbing Fixtures, Plumber, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumbing-fixtures/central-plumbing-heating-inc-1296-10644,BBB,no
Chamber Academy,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/chamber-academy/,Anchorage Chamber of Commerce — General Contractors,yes
Chamber Calendar,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://business.anchoragechamber.org/events/calendarcatgid/6 ,Anchorage Chamber of Commerce — General Contractors,yes
"Chariot Group Inc, The",(907) 222-5300,3120 Denali St Ste 1,Anchorage,AK,99503,,,"Low Voltage Contractors, General Contractor",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/low-voltage-contractors/chariot-group-inc-the-1296-22536337,BBB,no
Cheski's Plumbing & Heating Inc,(907) 344-3380,.,Anchorage,AK,99515,,,"Plumber, Heating and Air Conditioning, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/cheskis-plumbing-heating-inc-1296-22028551,BBB,no
Circle Plumbing & Heating Inc,(907) 243-2171,2317 Raspberry Rd,Anchorage,AK,99502,,,"Heating and Air Conditioning, General Contractor, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-and-air-conditioning/circle-plumbing-heating-inc-1296-10127,BBB,no
Combs Sheet Metal Inc,(907) 562-5559,6348 Quinhagak St,Anchorage,AK,99507,,,"Sheet Metal Contractor, Air Conditioning Contractors, Sheet Metal Fabrication",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/sheet-metal-contractor/combs-sheet-metal-inc-1296-22050479,BBB,no
Committees,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/committees/,Anchorage Chamber of Commerce — General Contractors,yes
Community Care Kit,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/carekit/,Anchorage Chamber of Commerce — General Contractors,yes
Complete Painting Service,(907) 277-2468,1658 Woodroe Ln,Anchorage,AK,99507,,,"Painting Contractors, General Contractor, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/painting-contractors/complete-painting-service-1296-22691409,BBB,no
Constructing AK LLC,(907) 227-8101,1231 W Northern Lights Blvd # 817,ANCHORAGE,AK,99503,,,"General Contractor, Commercial Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/constructing-ak-llc-1296-22781312,BBB,no
Contact Us,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://business.anchoragechamber.org/contact,Anchorage Chamber of Commerce — General Contractors,yes
"Cook Contracting, LLC",(907) 632-5911,2604 W 29th Ave,Anchorage,AK,99517,,,"Construction Services, General Contractor, Building Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/construction-services/cook-contracting-llc-1296-1000034793,BBB,no
Cool Air Mechanical Inc.,907-952-0221,"6132 Nielsen Way Anchorage, AK  99518",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
Cool AirMechanicalInc,(907) 868-2889,PO Box 243411,Anchorage,AK,99524,,,Mechanical Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/mechanical-contractors/cool-air-mechanical-inc-1296-22641554/addressId/208681,BBB,no
CornerstoneGeneralContractorsInc,(907) 561-1993,1049 W 5th Ave Ste 200,Anchorage,AK,99501,,,"General Contractor, Commercial Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/cornerstone-general-contractors-inc-1296-22050565,BBB,no
CriterionGeneralInc,(907) 277-3200,2820 Commercial Dr,Anchorage,AK,99501,,,"General Contractor, Building Contractors, Metal Building",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/criterion-general-inc-1296-22050607,BBB,no
Cruz Contracting Inc,(907) 519-8565,3419 Scarlet Pl,Anchorage,AK,99517,,,"General Contractor, Roofing Contractors, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/cruz-contracting-inc-1296-1000041168,BBB,no
Curtis Plumbing &Heating,(907) 694-2190,13135 Old Glenn Hwy Ste 104,Eagle River,AK,99577,,,"Plumber, Heating Contractors",,,,,,,,https://www.bbb.org/us/ak/eagle-river/profile/plumber/curtis-plumbing-heating-1296-22234226,BBB,yes
"Custom Mechanical Systems, Inc.",(907) 376-8270,PO Box 874491,Wasilla,AK,99687,,,"Commercial Air Conditioning Contractors, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/commercial-air-conditioning-contractors/custom-mechanical-systems-inc-1296-22439264/addressId/375891,BBB,yes
CWM Services,(907) 344-5955,Clackamas,Anchorage,AK,,,,"Heating and Air Conditioning, Heating System Repair",,,,,A+,,,https://www.bbb.org/us/or/clackamas/profile/heating-and-air-conditioning/cwm-services-1296-22662737,BBB,no
D & R Plumbing andHeatingLLC,(907) 632-4249,6217 Austin St,Anchorage,AK,99518,,,"Plumber, Heating Contractors, Mechanical Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/d-r-plumbing-and-heating-llc-1296-22944022,BBB,no
D H Plumbing & Heating Inc,(907) 344-5632,6471 Reed Ln,Anchorage,AK,99502,,,"Commercial Plumber, Plumber, Air Conditioning Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/commercial-plumber/d-h-plumbing-heating-inc-1296-22050669,BBB,no
D&M Construction,(907) 891-3820,PO Box 142481,Anchorage,AK,99514,,,"Construction, General Contractor, Siding Contractors",,,,,,,,https://www.bbb.org/us/ak/eagle-river/profile/construction/dm-construction-1296-1000072748,BBB,no
Dare Home Repair & Remodel,(907) 691-6860,19311 Eagle River Rd,Eagle River,AK,99577,,,"Home Repair, Roofing Contractors, Concrete Contractors",,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/home-repair/dare-home-repair-remodel-1296-1000129147,BBB,yes
Definitive Construction,(907) 350-2630,PO Box 112042,Anchorage,AK,99511,,,"Roofing Contractors, General Contractor, Carpenter",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/roofing-contractors/definitive-construction-1296-22513604,BBB,yes
Denali H V A C,(907) 349-4822,3641 Hazen Cir,Anchorage,AK,99515,,,Air Conditioning Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/air-conditioning-contractor/denali-h-v-a-c-1296-22051434,BBB,no
Denali Plumbing &Heating,(907) 349-4822,3641 Hazen Cir,Anchorage,AK,99515,,,Air Conditioning Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/air-conditioning-contractor/denali-h-v-a-c-1296-22051434,BBB,no
DenaliGeneralContractorsInc,(907) 561-1840,3237 Mountain View Dr,Anchorage,AK,99501,,,General Contractor,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/denali-general-contractors-inc-1296-22051431,BBB,no
DEW Contracting LLC,(907) 244-0004,8300 Pokey Cir,Anchorage,AK,99507,,,"Construction Services, General Contractor, Home Improvement",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/construction-services/dew-contracting-llc-1296-22944325,BBB,no
Diamond Heating Comfort Systems Inc,(907) 561-3490,5406 Lake Otis Pkwy,Anchorage,AK,99507,,,"Heating and Air Conditioning, Heating Contractors, Heating System Repair",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-and-air-conditioning/diamond-heating-comfort-systems-inc-1296-10536,BBB,no
Discount Mechanical Heating & Plumbing Services LLC,(907) 336-3100,500 W 41st Ave,Anchorage,AK,99503,,,"Heating Contractors, Plumber, Heating and Air Conditioning",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-contractors/discount-mechanical-heating-plumbing-services-llc-1296-22445260,BBB,no
Diversity and Inclusion,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/diversity-inclusion/,Anchorage Chamber of Commerce — General Contractors,yes
"Diversity, Equity & Inclusion",,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/diversity-inclusion/,Anchorage Chamber of Commerce — General Contractors,yes
"Diversity, Equity & Inclusion Resources",,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/diversity-equity-inclusion-resources/,Anchorage Chamber of Commerce — General Contractors,yes
"Eagle River Heating and Mechanical, LLC",(907) 315-2998,19274 Middleton Loop,Eagle River,AK,99577,,,Heating and Air Conditioning,,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/heating-and-air-conditioning/eagle-river-heating-and-mechanical-llc-1296-1000140910,BBB,yes
Earhart Roofing Company Inc,(907) 345-5555,1321 E 68th Ave,Anchorage,AK,99518,,,"Roofing Contractors, General Contractor, Waterproofing Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/roofing-contractors/earhart-roofing-company-inc-1296-22029988,BBB,no
"Elevate Construction, LLC",(907) 223-2778,PO Box 231545,Anchorage,AK,99523,,,"General Contractor, Construction Services, Handyman",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/elevate-construction-llc-1296-1000032417,BBB,no
Elfisch Plumbing &Heating,(907) 373-6265,PO Box 874081,Wasilla,AK,99687,,,"Plumber, Heating Contractors, Sewer Cleaning",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/plumber/elfisch-plumbing-heating-1296-22528727,BBB,yes
Elite Mechanical,(406) 656-0980,8220 Petersburg St # 1,Anchorage,AK,99507,,,Heating and Air Conditioning,,,,,,,,https://www.bbb.org/us/ak/wasilla/profile/heating-and-air-conditioning/elite-mechanical-1296-22552380,BBB,no
Elite Mechanical,(907) 357-4711,Wasilla,Anchorage,AK,,,,Heating and Air Conditioning,,,,,,,,https://www.bbb.org/us/ak/wasilla/profile/heating-and-air-conditioning/elite-mechanical-1296-22552380,BBB,no
Encore Mechanical Inc,(907) 746-2705,16070 E Virginia Ave,Palmer,AK,99645,,,"Mechanical Contractors, Plumber, Heating and Air Conditioning",,,,,A+,,,https://www.bbb.org/us/ak/palmer/profile/mechanical-contractors/encore-mechanical-inc-1296-22063066,BBB,yes
Equity Builder Home Improvement,(907) 830-1134,7133 Arctic Blvd Ste 8,Anchorage,AK,99518,,,"Construction Services, General Contractor, Home Builders",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/construction-services/equity-builder-home-improvement-1296-22423215,BBB,no
Eureka Plumbing &HeatingServices,(907) 952-3452,12408 Winter Park Cir,Eagle River,AK,99577,,,"Plumber, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/plumber/eureka-plumbing-heating-services-1296-22783164,BBB,yes
Even Steven'sHVACInc,(907) 646-2322,8317 Sand Lake Rd,Anchorage,AK,99502,,,"Heating and Air Conditioning, Air Conditioning Repair, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-and-air-conditioning/even-stevens-hvac-inc-1296-22026412,BBB,no
Ever Electric Inc dba Island Electric,,"5351 Commercial Blvd (Lic#217361 IC,",Juneau,AK,99801,,,Electrical Contractor,,Electrical,,,,,,,Alaska NECA,yes
Extreme Construction & Maintenance LLC,(907) 344-2000,Eagle River,Anchorage,AK,,,,"Residential General Contractor, General Contractor, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/residential-general-contractor/extreme-construction-maintenance-llc-1296-22945953,BBB,no
Extreme Heating and Air Inc,(907) 726-1805,16805 Farm Ave,Eagle River,AK,99577,,,"Heating and Air Conditioning, Plumber, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/heating-and-air-conditioning/extreme-heating-and-air-inc-1296-22717112,BBB,yes
"EZ, Ian, & JJ's Happy Homes",(907) 546-4113,7836 Chaimi Loop,Anchorage,AK,99504,,,"Handyman, General Contractor, Drywall Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/handyman/ez-ian-jjs-happy-homes-1296-1000139910,BBB,no
F M Services Inc,(907) 727-9974,5001 Arctic Blvd Ste 4,Anchorage,AK,99503,,,"Construction Services, General Contractor, Painting Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/construction-services/f-m-services-inc-1296-22514976,BBB,no
"FAContractors& Painting, LLC",(907) 258-4567,Anchorage,Anchorage,AK,,,,"Painting Contractors, General Contractor, Home Builders",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/painting-contractors/fa-contractors-painting-llc-1296-10277,BBB,no
"Fajardo Mechanical, LLC",(907) 764-8009,4011 Westland Dr,Anchorage,AK,99517,,,"Plumbing and Heating, Plumber, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumbing-and-heating/fajardo-mechanical-llc-1296-1000083504,BBB,no
First Class Plumbing andHeatingLLC,(907) 529-4328,12241 Gander St,Anchorage,AK,99516,,,"Heating Contractors, Plumber, Plumbing Renovation",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-contractors/first-class-plumbing-and-heating-llc-1296-22821442,BBB,no
Fisher Services LLC,(907) 230-4595,3041 Cottonwood St,Anchorage,AK,99508,,,"Handyman, General Contractor, Fence Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/handyman/fisher-services-llc-1296-1000086787,BBB,no
Fitzgerald Woodworking LLC,(907) 687-7559,Anchorage,Anchorage,AK,,,,"Home Builders, General Contractor, Construction Services",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/home-builders/fitzgerald-woodworking-llc-1296-22946529,BBB,no
"Fixology, LLC",(907) 230-6393,Anchorage,Anchorage,AK,,,,"Remodel Contractors, General Contractor, Bathroom Remodel",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/remodel-contractors/fixology-llc-1296-1000120504,BBB,no
Flints Home Improvements,(907) 242-6779,8435 Rosalind St,Anchorage,AK,99507,,,"General Contractor, Roofing Contractors, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/flints-home-improvements-1296-22717241,BBB,no
Flow Star Plumbing &HeatingLLC,(907) 406-2439,907 E Dowling Rd Ste 4,Anchorage,AK,99518,,,Heating Contractors,,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-contractors/flow-star-plumbing-heating-llc-1296-1000164308/addressId/840252,BBB,no
Flow Star Plumbing and Heating LLC,907-406-2439,"1316 E 74th Ave Anchorage, AK  99518",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
Freedom Mechanical,(907) 232-1367,PO Box 871175,Wasilla,AK,99687,,,"Mechanical Contractors, Plumber, Heating Contractors",,,,,,,,https://www.bbb.org/us/ak/wasilla/profile/mechanical-contractors/freedom-mechanical-1296-22717270,BBB,yes
Frontier Roofing &GeneralConstruction,(907) 345-6670,8300 Dimond Hook Dr,Anchorage,AK,99507,,,Roofing Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/roofing-contractors/frontier-roofing-general-construction-1296-22022321,BBB,no
Frontline Construction LLC,(907) 230-6544,4400 Manytell Ave,Anchorage,AK,99516,,,"Commercial Contractors, General Contractor, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/commercial-contractors/frontline-construction-llc-1296-22943725,BBB,no
Full Tilt Mechanical & Construction LLC,907-590-2019,"2353 Nussbaumer Street Fairbanks, AK  99709",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
Fullford Electric Inc,,"303 E Van Horn Rd (Lic#CONE8005 UCW, OC,",Fairbanks,AK,99701,,,Electrical Contractor,,Electrical,,,,,,,Alaska NECA,yes
Fusion Plumbing LLC,(907) 301-8897,10125 Baffin St,Eagle River,AK,99577,,,"Plumber, Heating Contractors, Boiler Repair",,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/plumber/fusion-plumbing-llc-1296-22784292,BBB,yes
G & P Enterprises LLC,(907) 224-5291,Seward,Anchorage,AK,,,,"General Contractor, Construction Services, Handyman",,,,,A+,,,https://www.bbb.org/us/ak/seward/profile/general-contractor/g-p-enterprises-llc-1296-12817,BBB,no
G M C Contracting Inc,(907) 561-4733,351 E Intl Airport Rd,Anchorage,AK,99518,,,"General Contractor, Excavating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/g-m-c-contracting-inc-1296-22039218,BBB,no
G R Services,(907) 355-4307,Big Lake,Anchorage,AK,,,,"Mechanical Contractors, Plumber, Heating and Air Conditioning",,,,,,,,https://www.bbb.org/us/ak/big-lake/profile/mechanical-contractors/g-r-services-1296-22040326,BBB,no
General Mechanical Inc,(907) 522-5959,9135 King St,Anchorage,AK,99515,,,Heating and Air Conditioning,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/heating-and-air-conditioning/general-mechanical-inc-1296-22052780,BBB,no
GeneralRoofing Company,(907) 561-1460,119 E 54th Ave,Anchorage,AK,99518,,,"Roofing Contractors, Siding Contractors, Roofing Consultants",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/roofing-contractors/general-roofing-company-1296-16570,BBB,no
"Generations Paint & Drywall, Inc.",(907) 349-7449,Anchorage,Anchorage,AK,,,,"Painting Contractors, Drywall Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/painting-contractors/generations-paint-drywall-inc-1296-10979,BBB,no
"Gensco, Inc.",(907) 274-6507,501 E 100th Ave,Anchorage,AK,99515,,,"Plumbing Fixtures, Heating and Air Conditioning, Hydronic Heating",,,,,C+,,,https://www.bbb.org/us/ak/anchorage/profile/plumbing-fixtures/gensco-inc-1296-22149294/addressId/779779,BBB,no
Get Involved,,,Anchorage,AK,,,https://drive.google.com/file/d/1v4uRORy77W71sxyUkNv0Hc0IPme_uqjX/view?usp=sharing,General Contractor,,,,,,,,https://www.anchoragechamber.org/chamber-events/,Anchorage Chamber of Commerce — General Contractors,yes
Glacier Siding,(907) 441-4843,PO Box 212693,Anchorage,AK,99521,,,"Siding Contractors, General Contractor, Patios and Decks",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/siding-contractors/glacier-siding-1296-22233992,BBB,no
GMGGeneralInc,(907) 349-7854,PO Box 230489,Anchorage,AK,99523,,,"Paving Contractors, General Contractor, Excavating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/paving-contractors/gmg-general-inc-1296-10654/addressId/1641,BBB,no
Gold Pan Awards,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/gold-pan-awards/,Anchorage Chamber of Commerce — General Contractors,yes
Goliath Construction LLC,(907) 727-9068,15245 Saddler St,Anchorage,AK,99516,,,"Framing Contractors, General Contractor, Drywall Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/framing-contractors/goliath-construction-llc-1296-22573401,BBB,no
"Great Blue Home Refinement, Inc",(907) 301-0960,Anchorage,Anchorage,AK,99515,,,"General Contractor, Construction Services, Painting Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/great-blue-home-refinement-inc-1296-22717677,BBB,no
GreenBuild Design & Construction LLC,(907) 341-3366,11221 Olive Ln,Anchorage,AK,99515,,,"Construction Services, General Contractor, Landscape Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/construction-services/greenbuild-design-construction-llc-1296-90005387,BBB,no
Greg's Carpentry Plus,(907) 227-1006,3130 Illiamna Ave,Anchorage,AK,99517,,,"General Contractor, Painting Contractors, Drywall Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/gregs-carpentry-plus-1296-22233781,BBB,no
Grizzly Contracting,(907) 644-0400,8241 Dimond Hook Dr,Anchorage,AK,99507,,,"Home Builders, General Contractor, Building Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/home-builders/grizzly-contracting-1296-22020158,BBB,no
GuildContractors,(907) 717-3457,Anchorage,Anchorage,AK,,,,"General Contractor, Painting Contractors, Remodeling",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/guild-contractors-1296-1000140270,BBB,no
H & K Sheetmetal Fabricators Inc,(907) 561-8746,8511 Craiger Ct,Anchorage,AK,99507,,,"Sheet Metal Fabrication, Mechanical Contractors, Sheet Metal Equipment",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/sheet-metal-fabrication/h-k-sheetmetal-fabricators-inc-1296-22052991,BBB,no
"H & M Plumbing &Heating, Inc.",(907) 561-8828,PO Box 222225,Anchorage,AK,99522,,,"Plumber, Heating Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/h-m-plumbing-heating-inc-1296-12829,BBB,no
"H And H Sheet Metal, Inc",(907) 745-4233,2110 S Glenn Hwy # 3,Palmer,AK,99645,,,Heating and Air Conditioning,,,,,A+,,,https://www.bbb.org/us/ak/palmer/profile/heating-and-air-conditioning/h-and-h-sheet-metal-inc-1296-1000067732,BBB,yes
Halcor Construction,(907) 227-6293,PO Box 233225,Anchorage,AK,99523,,,"General Contractor, Plumber, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/halcor-construction-1296-22521991/addressId/151111,BBB,no
Hall Quality Homes,(907) 746-2757,968 S Blunck St,Palmer,AK,99645,,,"Building Contractors, General Contractor, Home Builders",,,,,A+,,,https://www.bbb.org/us/ak/palmer/profile/building-contractors/hall-quality-homes-1296-22063262,BBB,yes
Hard Rok Plumbing and Heating LLC,(907) 373-7892,4740 E Fattic Dr,Wasilla,AK,99654,,,"Plumber, Heating and Air Conditioning, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/plumber/hard-rok-plumbing-and-heating-llc-1296-16966,BBB,yes
Hasco Inc,(907) 276-6923,136 E 6th Ave,Anchorage,AK,99501,,,Heating and Air Conditioning,,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-and-air-conditioning/hasco-inc-1296-22053078,"BBB, UA Local 367",no
Heat Systems Inc,(907) 348-8831,200 W 34th Ave,Anchorage,AK,99503,,,Air Conditioning Contractors,,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/air-conditioning-contractor/heat-systems-inc-1296-22233567,BBB,no
"Heatco, LLC",(907) 694-3273,17141 N Eagle River Loop Rd,Eagle River,AK,99577,,,Air Conditioning Contractors,,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/air-conditioning-contractor/heatco-llc-1296-22053127,BBB,yes
"HeatSource Mechanical, Inc.",(907) 376-4130,Wasilla,Anchorage,AK,,,,"Heating Contractors, Plumber, Heating and Air Conditioning",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/heating-contractors/heatsource-mechanical-inc-1296-22063293,BBB,no
Heatworks Inc,(907) 232-7246,PO Box 873734,Wasilla,AK,99687,,,"Air Conditioning Contractors, Heating and Air Conditioning",,,,,,,,https://www.bbb.org/us/ak/wasilla/profile/air-conditioning-contractor/heatworks-inc-1296-22235530,BBB,yes
Hiland Mechanical LLC,(907) 694-5128,5128 Hiland Rd,Eagle River,AK,99577,,,"Mechanical Contractors, Plumber, Heating Contractors",,,,,,,,https://www.bbb.org/us/ak/eagle-river/profile/mechanical-contractors/hiland-mechanical-llc-1296-22630202,BBB,yes
Hodgson Mechanical,(907) 248-5323,2748 W 64th Ave,Anchorage,AK,99502,,,"Heating Contractors, Sheet Metal Fabrication",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-contractors/hodgson-mechanical-1296-11148,BBB,no
Hofmann Contracting,(907) 602-3569,282 E Eagle Vista Cir,Wasilla,AK,99654,,,"General Contractor, Landscape Contractors, Lawn Maintenance",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/general-contractor/hofmann-contracting-1296-22959246,BBB,yes
Hogins Plumbing &Heating,(907) 344-3163,Anchorage,Anchorage,AK,,,,"Plumber, Heating Contractors, Plumbing Renovation",,,,,F,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/hogins-plumbing-heating-1296-22718867,BBB,no
Homan Inc,(206) 202-4459,12741 Iris Way,Eagle River,AK,99577,,,"General Contractor, Construction Services, Home Builders",,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/general-contractor/homan-inc-1296-22053238,BBB,yes
Hot Deals,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://business.anchoragechamber.org/hotdeals,Anchorage Chamber of Commerce — General Contractors,yes
HunterMechanicalInc,(907) 278-4546,341 W Tudor Rd Ste 300,Anchorage,AK,99503,,,Mechanical Contractors,,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/mechanical-contractors/hunter-mechanical-inc-1296-22527518,BBB,no
Huntsman Builders,(907) 727-8721,PO Box 770070,Eagle River,AK,99577,,,"Fire and Water Damage Restoration, General Contractor, Home Builders",,,,,A+,,,https://www.bbb.org/us/ak/eagle-river/profile/fire-water-damage-restoration/huntsman-builders-1296-22226058,BBB,yes
InletMechanicalInc,(907) 770-6144,PO Box 240727,Anchorage,AK,99524,,,Mechanical Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/mechanical-contractors/inlet-mechanical-inc-1296-22527519,BBB,no
Innovative Construction & Design LLC,(907) 602-5893,5509 Samoa St,Anchorage,AK,99507,,,"Remodeling, General Contractor, Home Improvement",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/remodeling/innovative-construction-design-llc-1296-1000073330,BBB,no
Insulate Alaska LLC,(907) 344-1153,Anchorage,Anchorage,AK,,,,"Insulation Contractors, Mechanical Insulation Contractors, Insulation Removal",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/insulation-contractors/insulate-alaska-llc-1296-22053373,BBB,no
InsulationContractorsof Alaska LLC,(907) 538-9082,891 N Tina Ln,Palmer,AK,99645,,,Mechanical Insulation Contractors,,,,,,,,https://www.bbb.org/us/ak/palmer/profile/mechanical-insulation-contractors/insulation-contractors-of-alaska-llc-1296-22947667,BBB,yes
Intelligent Design LLC,(907) 868-3593,11741 Timberlane Dr,Anchorage,AK,99515,,,"Heating Contractors, Plumber, Heating and Air Conditioning",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-contractors/intelligent-design-llc-1296-22719335,BBB,no
International Mechanical,907-563-3044,"646 East Dowling Road Anchorage, AK  99518",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
International Mechanical Inc,(907) 563-3044,646 E Dowling Rd,Anchorage,AK,99518,,,Air Conditioning Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/air-conditioning-contractor/international-mechanical-inc-1296-22053401,BBB,no
IronwoodGeneralContractorsLLC,(907) 441-9490,1231 W. Northern Lights Blvd #828,Anchorage,AK,99503,,,General Contractor,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/ironwood-general-contractors-llc-1296-22719533,BBB,no
